# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000014.1	26152	27348	+							IR085_RS06570	1197		old_locus_tag=IR085_06570
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000014.1	26152	27348	+	WP_179941633.1	WP_179941633.1		MFS transporter			IR085_RS06570	1197	398	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000014.1	27741	34247	+							IR085_RS06575	6507		old_locus_tag=IR085_06575
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000014.1	27741	34247	+	WP_179941634.1	WP_179941634.1		MucBP domain-containing protein			IR085_RS06575	6507	2168	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000014.1	34407	35363	-							IR085_RS06580	957		old_locus_tag=IR085_06580
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000014.1	34407	35363	-	WP_179941635.1	WP_179941635.1		L-lactate dehydrogenase			IR085_RS06580	957	318	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000014.1	35702	36742	+							IR085_RS06585	1041		old_locus_tag=IR085_06585
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000014.1	35702	36742	+	WP_179941636.1	WP_179941636.1		LacI family DNA-binding transcriptional regulator			IR085_RS06585	1041	346	
gene	tRNA	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000014.1	37040	37113	+							IR085_RS06590	74		old_locus_tag=IR085_06590
tRNA		GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000014.1	37040	37113	+				tRNA-Gly			IR085_RS06590	74		anticodon=TCC
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000150.1	3	404	+							IR085_RS08785	402		partial;pseudo;old_locus_tag=IR085_08785
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000150.1	3	404	+				biotin-independent malonate decarboxylase subunit beta			IR085_RS08785	402		partial;pseudo
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000151.1	1	403	-							IR085_RS08790	403		partial;pseudo;old_locus_tag=IR085_08790
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000151.1	1	403	-				hypothetical protein			IR085_RS08790	403		partial;pseudo
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000152.1	1	303	-					ybgC		IR085_RS08795	303		partial;pseudo;old_locus_tag=IR085_08795
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000152.1	1	303	-				tol-pal system-associated acyl-CoA thioesterase	ybgC		IR085_RS08795	303		partial;pseudo
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000153.1	1	401	+							IR085_RS08800	401		partial;pseudo;old_locus_tag=IR085_08800
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000153.1	1	401	+				hypothetical protein			IR085_RS08800	401		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000154.1	1	401	-							IR085_RS08805	401		partial;old_locus_tag=IR085_08805
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000154.1	1	401	-	WP_179942009.1	WP_179942009.1		response regulator			IR085_RS08805	401	134	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000156.1	1	399	+							IR085_RS08810	399		partial;old_locus_tag=IR085_08810
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000156.1	1	399	+	WP_218926417.1	WP_218926417.1		hypothetical protein			IR085_RS08810	399	132	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000157.1	1	398	+							IR085_RS08815	398		partial;old_locus_tag=IR085_08815
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000157.1	1	398	+	WP_179942010.1	WP_179942010.1		DUF3277 family protein			IR085_RS08815	398	132	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000158.1	1	398	-							IR085_RS08820	398		partial;old_locus_tag=IR085_08820
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000158.1	1	398	-	WP_218926418.1	WP_218926418.1		MSCRAMM family adhesin SdrC			IR085_RS08820	398	132	partial
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	1	890	+							IR085_RS06595	890		partial;pseudo;old_locus_tag=IR085_06595
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	1	890	+				hypothetical protein			IR085_RS06595	890		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	928	2643	+							IR085_RS06600	1716		old_locus_tag=IR085_06600
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	928	2643	+	WP_179941639.1	WP_179941639.1		C39 family peptidase			IR085_RS06600	1716	571	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	2716	3348	-							IR085_RS06605	633		old_locus_tag=IR085_06605
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	2716	3348	-	WP_179941640.1	WP_179941640.1		superoxide dismutase			IR085_RS06605	633	210	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	3497	4231	+					yaaA		IR085_RS06610	735		old_locus_tag=IR085_06610
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	3497	4231	+	WP_179941641.1	WP_179941641.1		peroxide stress protein YaaA	yaaA		IR085_RS06610	735	244	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	4233	4820	+							IR085_RS06615	588		old_locus_tag=IR085_06615
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	4233	4820	+	WP_179941642.1	WP_179941642.1		flavin reductase			IR085_RS06615	588	195	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	4915	6216	-							IR085_RS06620	1302		old_locus_tag=IR085_06620
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	4915	6216	-	WP_179941643.1	WP_179941643.1		serine hydrolase			IR085_RS06620	1302	433	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	6365	9649	+							IR085_RS06625	3285		old_locus_tag=IR085_06625
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	6365	9649	+	WP_179941644.1	WP_179941644.1		DNA polymerase III subunit alpha			IR085_RS06625	3285	1094	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	9756	10718	+					pfkA		IR085_RS06630	963		old_locus_tag=IR085_06630
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	9756	10718	+	WP_179941645.1	WP_179941645.1		6-phosphofructokinase	pfkA		IR085_RS06630	963	320	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	10839	12281	+					pyk		IR085_RS06635	1443		old_locus_tag=IR085_06635
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	10839	12281	+	WP_179941646.1	WP_179941646.1		pyruvate kinase	pyk		IR085_RS06635	1443	480	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	12392	13975	+							IR085_RS06640	1584		old_locus_tag=IR085_06640
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	12392	13975	+	WP_179941647.1	WP_179941647.1		ABC transporter ATP-binding protein/permease			IR085_RS06640	1584	527	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	14005	15240	+							IR085_RS06645	1236		old_locus_tag=IR085_06645
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	14005	15240	+	WP_179941648.1	WP_179941648.1		MFS transporter			IR085_RS06645	1236	411	
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	15507	17327	+							IR085_RS06650	1821		partial;pseudo;old_locus_tag=IR085_06650
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	15507	17327	+				bifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase			IR085_RS06650	1821		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	17682	18008	-							IR085_RS06655	327		old_locus_tag=IR085_06655
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	17682	18008	-	WP_179941650.1	WP_179941650.1		DUF5713 family protein			IR085_RS06655	327	108	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	18235	18381	-							IR085_RS06660	147		old_locus_tag=IR085_06660
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	18235	18381	-	WP_179941651.1	WP_179941651.1		hypothetical protein			IR085_RS06660	147	48	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	18915	20645	+							IR085_RS06665	1731		old_locus_tag=IR085_06665
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	18915	20645	+	WP_179941652.1	WP_179941652.1		ABC transporter ATP-binding protein/permease			IR085_RS06665	1731	576	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	20635	22377	+							IR085_RS06670	1743		old_locus_tag=IR085_06670
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	20635	22377	+	WP_179941653.1	WP_179941653.1		ABC transporter ATP-binding protein/permease			IR085_RS06670	1743	580	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	22576	23631	+							IR085_RS06675	1056		old_locus_tag=IR085_06675
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	22576	23631	+	WP_179941654.1	WP_179941654.1		hypothetical protein			IR085_RS06675	1056	351	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	23744	24721	-							IR085_RS06680	978		old_locus_tag=IR085_06680
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	23744	24721	-	WP_179941655.1	WP_179941655.1		adenine-specific methyltransferase EcoRI family protein			IR085_RS06680	978	325	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	24725	25570	-							IR085_RS06685	846		old_locus_tag=IR085_06685
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	24725	25570	-	WP_179941656.1	WP_179941656.1		restriction endonuclease			IR085_RS06685	846	281	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	25951	26325	-							IR085_RS06690	375		old_locus_tag=IR085_06690
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	25951	26325	-	WP_179941657.1	WP_179941657.1		arsenate reductase family protein			IR085_RS06690	375	124	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	26468	27715	+							IR085_RS06695	1248		old_locus_tag=IR085_06695
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	26468	27715	+	WP_179941658.1	WP_179941658.1		aminopeptidase			IR085_RS06695	1248	415	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	27918	28172	+							IR085_RS06700	255		old_locus_tag=IR085_06700
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	27918	28172	+	WP_179941659.1	WP_179941659.1		RNA-binding S4 domain-containing protein			IR085_RS06700	255	84	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	28189	28698	+							IR085_RS06705	510		old_locus_tag=IR085_06705
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	28189	28698	+	WP_179941660.1	WP_179941660.1		septum formation initiator family protein			IR085_RS06705	510	169	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	28838	30280	+							IR085_RS06710	1443		old_locus_tag=IR085_06710
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	28838	30280	+	WP_179941661.1	WP_179941661.1		nicotinate phosphoribosyltransferase			IR085_RS06710	1443	480	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	30301	31122	+					nadE		IR085_RS06715	822		old_locus_tag=IR085_06715
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000015.1	30301	31122	+	WP_179941662.1	WP_179941662.1		ammonia-dependent NAD(+) synthetase	nadE		IR085_RS06715	822	273	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000160.1	1	397	-							IR085_RS08825	397		partial;old_locus_tag=IR085_08825
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000160.1	1	397	-	WP_218926419.1	WP_218926419.1		TorF family putative porin			IR085_RS08825	397	132	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000161.1	124	397	+							IR085_RS08830	274		partial;old_locus_tag=IR085_08830
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000161.1	124	397	+	WP_179942011.1	WP_179942011.1		LON peptidase substrate-binding domain-containing protein			IR085_RS08830	274	91	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000162.1	24	396	+							IR085_RS08835	373		partial;old_locus_tag=IR085_08835
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000162.1	24	396	+	WP_179942012.1	WP_179942012.1		transposase family protein			IR085_RS08835	373	124	partial
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000163.1	71	396	-							IR085_RS08840	326		partial;pseudo;old_locus_tag=IR085_08840
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000163.1	71	396	-				hypothetical protein			IR085_RS08840	326		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000164.1	1	396	-							IR085_RS08845	396		partial;old_locus_tag=IR085_08845
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000164.1	1	396	-	WP_179942013.1	WP_179942013.1		response regulator			IR085_RS08845	396	131	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000165.1	1	393	+							IR085_RS08850	393		partial;old_locus_tag=IR085_08850
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000165.1	1	393	+	WP_179942014.1	WP_179942014.1		ABC transporter substrate-binding protein			IR085_RS08850	393	131	partial
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000166.1	1	239	+							IR085_RS08855	239		partial;pseudo;old_locus_tag=IR085_08855
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000166.1	1	239	+				formate dehydrogenase subunit alpha			IR085_RS08855	239		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000167.1	1	334	-							IR085_RS08860	334		partial;old_locus_tag=IR085_08860
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000167.1	1	334	-	WP_218926420.1	WP_218926420.1		adenine-specific methyltransferase EcoRI family protein			IR085_RS08860	334	111	partial
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000168.1	1	216	-							IR085_RS08865	216		partial;pseudo;old_locus_tag=IR085_08865
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000168.1	1	216	-				hypothetical protein			IR085_RS08865	216		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000169.1	1	389	-							IR085_RS08870	389		partial;old_locus_tag=IR085_08870
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000169.1	1	389	-	WP_179942015.1	WP_179942015.1		sigma-54 factor interaction domain-containing protein			IR085_RS08870	389	129	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	266	1285	-					galE		IR085_RS06720	1020		old_locus_tag=IR085_06720
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	266	1285	-	WP_179941663.1	WP_179941663.1		UDP-glucose 4-epimerase GalE	galE		IR085_RS06720	1020	339	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	1570	4623	-							IR085_RS06725	3054		old_locus_tag=IR085_06725
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	1570	4623	-	WP_179941664.1	WP_179941664.1		G5 domain-containing protein			IR085_RS06725	3054	1017	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	4892	5407	-							IR085_RS06730	516		old_locus_tag=IR085_06730
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	4892	5407	-	WP_179941665.1	WP_179941665.1		DUF948 domain-containing protein			IR085_RS06730	516	171	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	5462	6781	-					murC		IR085_RS06735	1320		old_locus_tag=IR085_06735
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	5462	6781	-	WP_228098649.1	WP_228098649.1		UDP-N-acetylmuramate--L-alanine ligase	murC		IR085_RS06735	1320	439	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	6883	7593	-							IR085_RS06740	711		old_locus_tag=IR085_06740
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	6883	7593	-	WP_179941666.1	WP_179941666.1		HAD family hydrolase			IR085_RS06740	711	236	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	7597	8535	-							IR085_RS06745	939		old_locus_tag=IR085_06745
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	7597	8535	-	WP_179941667.1	WP_179941667.1		hypothetical protein			IR085_RS06745	939	312	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	8657	9673	-							IR085_RS06750	1017		old_locus_tag=IR085_06750
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	8657	9673	-	WP_179941668.1	WP_179941668.1		G5 domain-containing protein			IR085_RS06750	1017	338	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	9676	10449	-							IR085_RS06755	774		old_locus_tag=IR085_06755
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000016.1	9676	10449	-	WP_179941669.1	WP_179941669.1		TatD family hydrolase			IR085_RS06755	774	257	
