# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	86463	88715	-							HMPREF1871_00375	2253		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	86463	88715	-	KXB58609.1			single-stranded-DNA-specific exonuclease RecJ			HMPREF1871_00375	2253	750	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	88715	89008	-							HMPREF1871_00376	294		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	88715	89008	-	KXB58610.1			hypothetical protein			HMPREF1871_00376	294	97	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	88998	91088	-							HMPREF1871_00377	2091		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	88998	91088	-	KXB58611.1			DNA ligase			HMPREF1871_00377	2091	696	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	91095	93236	-							HMPREF1871_00378	2142		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	91095	93236	-	KXB58612.1			putative ATP-dependent DNA helicase PcrA			HMPREF1871_00378	2142	713	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	93437	94525	-							HMPREF1871_00379	1089		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	93437	94525	-	KXB58613.1			RecA protein			HMPREF1871_00379	1089	362	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	94527	95441	-							HMPREF1871_00380	915		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	94527	95441	-	KXB58614.1			FAH family protein			HMPREF1871_00380	915	304	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	95570	96985	-							HMPREF1871_00381	1416		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	95570	96985	-	KXB58615.1			FeS assembly protein SufB			HMPREF1871_00381	1416	471	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	96960	97403	-							HMPREF1871_00382	444		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	96960	97403	-	KXB58616.1			SUF system FeS assembly protein, NifU family			HMPREF1871_00382	444	147	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	97393	98619	-							HMPREF1871_00383	1227		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	97393	98619	-	KXB58617.1			cysteine desulfurase, SufS subfamily			HMPREF1871_00383	1227	408	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	98620	99888	-							HMPREF1871_00384	1269		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	98620	99888	-	KXB58618.1			SufB/sufD domain protein			HMPREF1871_00384	1269	422	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	99905	100645	-							HMPREF1871_00385	741		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	99905	100645	-	KXB58619.1			FeS assembly ATPase SufC			HMPREF1871_00385	741	246	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	100958	102142	-							HMPREF1871_00386	1185		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	100958	102142	-	KXB58620.1			acetate kinase			HMPREF1871_00386	1185	394	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	102232	103992	-							HMPREF1871_00387	1761		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	102232	103992	-	KXB58621.1			excinuclease ABC, C subunit			HMPREF1871_00387	1761	586	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	104046	105947	-							HMPREF1871_00388	1902		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	104046	105947	-	KXB58622.1			putative serine/threonine-protein kinase PrkC			HMPREF1871_00388	1902	633	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	105937	106680	-							HMPREF1871_00389	744		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	105937	106680	-	KXB58623.1			protein phosphatase 2C			HMPREF1871_00389	744	247	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	106658	107791	-							HMPREF1871_00390	1134		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	106658	107791	-	KXB58624.1			23S rRNA methyltransferase			HMPREF1871_00390	1134	377	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	107791	109149	-							HMPREF1871_00391	1359		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	107791	109149	-	KXB58625.1			ribosomal RNA small subunit methyltransferase B			HMPREF1871_00391	1359	452	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	109115	110068	-							HMPREF1871_00392	954		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	109115	110068	-	KXB58626.1			methionyl-tRNA formyltransferase			HMPREF1871_00392	954	317	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	110136	110885	-							HMPREF1871_00393	750		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	110136	110885	-	KXB58627.1			hypothetical protein			HMPREF1871_00393	750	249	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	110892	111578	-							HMPREF1871_00394	687		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	110892	111578	-	KXB58628.1			2,3-bisphosphoglycerate-dependent phosphoglycerate mutase			HMPREF1871_00394	687	228	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	111814	112764	-							HMPREF1871_00395	951		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	111814	112764	-	KXB58629.1			magnesium and cobalt transport protein CorA			HMPREF1871_00395	951	316	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	112821	113582	-							HMPREF1871_00396	762		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	112821	113582	-	KXB58630.1			RNA methyltransferase, TrmH family			HMPREF1871_00396	762	253	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	113652	114050	+							HMPREF1871_00397	399		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	113652	114050	+	KXB58631.1			rhodanese-like protein			HMPREF1871_00397	399	132	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	114675	115019	-							HMPREF1871_00398	345		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	114675	115019	-	KXB58632.1			ribosome-binding factor A			HMPREF1871_00398	345	114	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	115043	117112	-							HMPREF1871_00399	2070		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	115043	117112	-	KXB58633.1			translation initiation factor IF-2			HMPREF1871_00399	2070	689	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	117127	117429	-							HMPREF1871_00400	303		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	117127	117429	-	KXB58634.1			ribosomal protein L7Ae			HMPREF1871_00400	303	100	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	117429	117716	-							HMPREF1871_00401	288		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	117429	117716	-	KXB58635.1			hypothetical protein			HMPREF1871_00401	288	95	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	117718	118761	-							HMPREF1871_00402	1044		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	117718	118761	-	KXB58636.1			transcription termination factor NusA			HMPREF1871_00402	1044	347	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	118795	119259	-							HMPREF1871_00403	465		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	118795	119259	-	KXB58637.1			hypothetical protein			HMPREF1871_00403	465	154	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	119419	120246	-							HMPREF1871_00404	828		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	119419	120246	-	KXB58638.1			S-adenosylmethionine-dependent methyltransferase, YraL family			HMPREF1871_00404	828	275	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	120246	120560	-							HMPREF1871_00405	315		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	120246	120560	-	KXB58639.1			GIY-YIG catalytic domain protein			HMPREF1871_00405	315	104	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	120547	121278	-							HMPREF1871_00406	732		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	120547	121278	-	KXB58640.1			methyltransferase small domain protein			HMPREF1871_00406	732	243	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	121285	122076	-							HMPREF1871_00407	792		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	121285	122076	-	KXB58641.1			DNA polymerase III, delta' subunit domain protein			HMPREF1871_00407	792	263	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	122061	122687	-							HMPREF1871_00408	627		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	122061	122687	-	KXB58642.1			dTMP kinase			HMPREF1871_00408	627	208	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	122728	123381	-							HMPREF1871_00409	654		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	122728	123381	-	KXB58643.1			fructose-6-phosphate aldolase			HMPREF1871_00409	654	217	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	123638	123997	+							HMPREF1871_00410	360		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	123638	123997	+	KXB58644.1			hypothetical protein			HMPREF1871_00410	360	119	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	124024	125574	-							HMPREF1871_00411	1551		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	124024	125574	-	KXB58645.1			YmdA/YtgF family protein			HMPREF1871_00411	1551	516	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	125725	125982	-							HMPREF1871_00412	258		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	125725	125982	-	KXB58646.1			preprotein translocase, YajC subunit			HMPREF1871_00412	258	85	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	126055	127209	-							HMPREF1871_00413	1155		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	126055	127209	-	KXB58647.1			tRNA-guanine transglycosylase			HMPREF1871_00413	1155	384	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	127226	128251	-							HMPREF1871_00414	1026		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	127226	128251	-	KXB58648.1			S-adenosylmethionine:tRNA ribosyltransferase-isomerase			HMPREF1871_00414	1026	341	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	128290	129489	-							HMPREF1871_00415	1200		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	128290	129489	-	KXB58649.1			cell cycle protein, FtsW/RodA/SpoVE family			HMPREF1871_00415	1200	399	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	129521	129721	-							HMPREF1871_00416	201		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	129521	129721	-	KXB58650.1			hypothetical protein			HMPREF1871_00416	201	66	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	129728	131182	-							HMPREF1871_00417	1455		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	129728	131182	-	KXB58651.1			tetratricopeptide repeat protein			HMPREF1871_00417	1455	484	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	131438	131557	-							HMPREF1871_00418	120		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	131438	131557	-	KXB58652.1			hypothetical protein			HMPREF1871_00418	120	39	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	131582	132376	-							HMPREF1871_00419	795		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	131582	132376	-	KXB58653.1			formate/nitrite transporter			HMPREF1871_00419	795	264	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	132445	135969	-							HMPREF1871_00420	3525		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	132445	135969	-	KXB58654.1			transcription-repair coupling factor			HMPREF1871_00420	3525	1174	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	135978	136535	-							HMPREF1871_00421	558		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	135978	136535	-	KXB58655.1			aminoacyl-tRNA hydrolase			HMPREF1871_00421	558	185	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	136597	137550	-							HMPREF1871_00422	954		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	136597	137550	-	KXB58656.1			ribose-phosphate diphosphokinase			HMPREF1871_00422	954	317	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	137683	137991	-							HMPREF1871_00423	309		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	137683	137991	-	KXB58657.1			thioredoxin			HMPREF1871_00423	309	102	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	138008	140353	-							HMPREF1871_00424	2346		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	138008	140353	-	KXB58658.1			MutS2 family protein			HMPREF1871_00424	2346	781	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	140396	140920	-							HMPREF1871_00425	525		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	140396	140920	-	KXB58659.1			CvpA family protein			HMPREF1871_00425	525	174	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	140968	142602	-							HMPREF1871_00426	1635		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	140968	142602	-	KXB58660.1			DAK2 domain fusion protein YloV			HMPREF1871_00426	1635	544	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	142616	142978	-							HMPREF1871_00427	363		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	142616	142978	-	KXB58661.1			hypothetical protein			HMPREF1871_00427	363	120	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	143082	145907	-							HMPREF1871_00428	2826		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	143082	145907	-	KXB58662.1			excinuclease ABC, A subunit			HMPREF1871_00428	2826	941	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	145932	147539	-							HMPREF1871_00429	1608		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	145932	147539	-	KXB58663.1			chaperonin GroL			HMPREF1871_00429	1608	535	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	147570	147836	-							HMPREF1871_00430	267		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	147570	147836	-	KXB58664.1			chaperonin GroS			HMPREF1871_00430	267	88	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	147905	148108	-							HMPREF1871_00431	204		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	147905	148108	-	KXB58665.1			transcription attenuation protein MtrB family protein			HMPREF1871_00431	204	67	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	148118	148678	-							HMPREF1871_00432	561		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	148118	148678	-	KXB58666.1			GTP cyclohydrolase I			HMPREF1871_00432	561	186	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	148739	149011	-							HMPREF1871_00433	273		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	148739	149011	-	KXB58667.1			DNA-binding protein HU-alpha			HMPREF1871_00433	273	90	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	149116	150117	-							HMPREF1871_00434	1002		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	149116	150117	-	KXB58668.1			putative glycerol-3-phosphate dehydrogenase [NAD(P)+ ]			HMPREF1871_00434	1002	333	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	150137	151450	-							HMPREF1871_00435	1314		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	150137	151450	-	KXB58669.1			ribosome biogenesis GTPase Der			HMPREF1871_00435	1314	437	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	151520	152734	-							HMPREF1871_00436	1215		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	151520	152734	-	KXB58670.1			putative ribosomal protein S1			HMPREF1871_00436	1215	404	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	152798	153535	-							HMPREF1871_00437	738		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	152798	153535	-	KXB58671.1			tRNA (guanine-N(1)-)-methyltransferase			HMPREF1871_00437	738	245	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	153535	154044	-							HMPREF1871_00438	510		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	153535	154044	-	KXB58672.1			16S rRNA processing protein RimM			HMPREF1871_00438	510	169	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959861.1	154054	155592	-							HMPREF1871_00439	1539		
